source_url,title,price,location,area,beds,baths,link,image_url,added_date
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,6 Marla House For Sale In Paragon City Lahore,PKR 2.25 Crore,"Paragon City, Lahore",6 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_6_marla_house_for_sale_in_paragon_city_lahore-49963515-1014-1.html,https://media.zameen.com/thumbnails/305710445-400x300.jpeg,Added: 6 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,BEAUTIFUL HOUSE FOR SALE AVAILABLE,PKR 2.25 Crore,"Paragon City, Lahore",6 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_beautiful_house_for_sale_available-54536622-1014-1.html,https://media.zameen.com/thumbnails/305284203-400x300.jpeg,Added: 7 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,Zameen Vault,PKR 2.28 Crore,,,,,,,
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla House For Sale In Paragon City Lahore,PKR 1.9 Crore,"Paragon City, Lahore",4 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_4_marla_house_for_sale_in_paragon_city_lahore-50902426-1014-1.html,https://media.zameen.com/thumbnails/304045193-400x300.jpeg,Added: 1 day ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Brand New Designer House For Sale In Paragon City | Affordable Luxury,PKR 2.8 Crore,"Paragon City - Orchard Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_block_5_marla_brand_new_designer_house_for_sale_in_paragon_city_affordable_luxury-54758878-4113-1.html,https://media.zameen.com/thumbnails/307406291-400x300.jpeg,Added: 2 days ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,Madison Square Central,PKR 64.9 Lakh,,,,,,,
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City Lahore,PKR 2.8 Crore,"Paragon City - Woods Block, Paragon City",5 Marla,3,4,https://www.zameen.com/Property/paragon_city_paragon_city_-_woods_block_5_marla_house_for_sale_in_paragon_city_lahore-50641551-4114-1.html,,Added: 3 days ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,Prime Location 5 Marla House For Sale In Paragon City - Imperial 2 Block Lahore,PKR 2.6 Crore,"Paragon City - Imperial 2 Block, Paragon City",5 Marla,3,3,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_prime_location_5_marla_house_for_sale_in_paragon_city_-_imperial_2_block_lahore-54325513-9247-1.html,,Added: 4 days ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla House For Sale In Imperial 2 Paragon City,PKR 1.95 Crore,"Paragon City - Imperial 2 Block, Paragon City",4 Marla,4,4,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_4_marla_house_for_sale_in_imperial_2_paragon_city-54699289-9247-1.html,,Added: 1 week ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla Brand New Modern Design House Available For Sale,PKR 2.35 Crore,"Paragon City - Woods Block, Paragon City",4 Marla,3,4,https://www.zameen.com/Property/paragon_city_paragon_city_-_woods_block_4_marla_brand_new_modern_design_house_available_for_sale-54661625-4114-1.html,,Added: 1 week ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,6 Marla House For Sale In Paragon City Lahore,PKR 2.25 Crore,"Paragon City, Lahore",6 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_6_marla_house_for_sale_in_paragon_city_lahore-50916197-1014-1.html,,Added: 2 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City,PKR 2.3 Crore,"Paragon City, Lahore",5 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city-54640925-1014-1.html,,Added: 2 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City Lahore,PKR 2.7 Crore,"Paragon City, Lahore",5 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city_lahore-50955197-1014-1.html,,Added: 3 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,Brand New 5 Marla Designer Bungalow For Sale In Paragon City | Affordable Luxury,PKR 2.85 Crore,"Paragon City - Woods Block, Paragon City",5 Marla,3,3,https://www.zameen.com/Property/paragon_city_paragon_city_-_woods_block_brand_new_5_marla_designer_bungalow_for_sale_in_paragon_city_affordable_luxury-54735815-4114-1.html,,Added: 4 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City Lahore,PKR 2.35 Crore,"Paragon City, Lahore",5 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city_lahore-50655928-1014-1.html,,Added: 5 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla House For Sale In Paragon City Lahore,PKR 2.1 Crore,"Paragon City, Lahore",4 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_4_marla_house_for_sale_in_paragon_city_lahore-50644904-1014-1.html,,Added: 5 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla Brand New Modern Design House Available For Sale,PKR 2.3 Crore,"Paragon City - Woods Block, Paragon City",4 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_woods_block_4_marla_brand_new_modern_design_house_available_for_sale-54676597-4114-1.html,,Added: 5 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Pargon City,PKR 2.6 Crore,"Paragon City - Orchard Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_block_5_marla_house_for_sale_in_pargon_city-54676833-4113-1.html,,Added: 5 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla House For Sale In Paragon City Lahore,PKR 2.1 Crore,"Paragon City, Lahore",4 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_4_marla_house_for_sale_in_paragon_city_lahore-50680757-1014-1.html,,Added: 6 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City Lahore,PKR 2.95 Crore,"Paragon City, Lahore",5 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city_lahore-50719470-1014-1.html,,Added: 50 minutes ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City Lahore,PKR 2.8 Crore,"Paragon City, Lahore",5 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city_lahore-50891803-1014-1.html,,Added: 51 minutes ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,Brand-New Owner-Built 5 Marla Bungalow For Sale In Paragon City | Affordable Luxury,PKR 2.6 Crore,"Paragon City - Orchard Block, Paragon City",5 Marla,3,3,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_block_brand-new_owner-built_5_marla_bungalow_for_sale_in_paragon_city_affordable_luxury-54569327-4113-1.html,,Added: 1 hour ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,Brand-New Modern 5 Marla Bungalow For Sale In Paragon City | Ideal Family House,PKR 2.35 Crore,"Paragon City - Orchard Block, Paragon City",5 Marla,3,3,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_block_brand-new_modern_5_marla_bungalow_for_sale_in_paragon_city_ideal_family_house-54569301-4113-1.html,,Added: 1 hour ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,6 Marla Company-Built House For Sale In Imperial Homes,PKR 2.24 Crore,"Imperial Garden Homes, Paragon City",6 Marla,3,3,https://www.zameen.com/Property/paragon_city_imperial_garden_homes_6_marla_company-built_house_for_sale_in_imperial_homes-54599274-4119-1.html,,Added: 1 hour ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City Lahore,PKR 2.1 Crore,"Paragon City, Lahore",5 Marla,3,4,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city_lahore-50886192-1014-1.html,,Added: 2 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla House For Sale In Paragon City Lahore,PKR 2.5 Crore,"Paragon City, Lahore",5 Marla,3,6,https://www.zameen.com/Property/lahore_paragon_city_5_marla_house_for_sale_in_paragon_city_lahore-50745516-1014-1.html,,Added: 3 hours ago
https://www.zameen.com/Houses_Property/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Perfect Home For Comfortable Living,PKR 2.25 Crore,"Paragon City - Orchard 1 Block, Paragon City",5 Marla,3,4,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_1_block_5_marla_perfect_home_for_comfortable_living-54392848-9249-1.html,,Added: 4 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.25 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50901746-1014-1.html,https://media.zameen.com/thumbnails/300017579-400x300.jpeg,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,**Owner-Built 10 Marla Bungalow For Sale In Paragon City | 15KW Solar | 7 Inverter ACs**,PKR 5.2 Crore,"Paragon City - Imperial 1 Block, Paragon City",10 Marla,4,5,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_1_block_owner-built_10_marla_bungalow_for_sale_in_paragon_city_15kw_solar_7_inverter_acs-54646717-9246-1.html,https://media.zameen.com/thumbnails/306384145-400x300.jpeg,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,Zameen Vault,PKR 2.28 Crore,,,,,,,
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla Owner-Built Bungalow For Sale | Imperial Block Paragon City | Prime Location,PKR 5.25 Crore,"Paragon City - Imperial Block, Paragon City",10 Marla,4,4,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_block_10_marla_owner-built_bungalow_for_sale_imperial_block_paragon_city_prime_location-54735757-9245-1.html,https://media.zameen.com/thumbnails/307193643-400x300.jpeg,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,12 Marla House For Sale In Imperial Home Paragon City,PKR 4.3 Crore,"Paragon City - Imperial Block, Paragon City",12 Marla,4,5,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_block_12_marla_house_for_sale_in_imperial_home_paragon_city-54744425-9245-1.html,https://media.zameen.com/thumbnails/307272399-400x300.jpeg,Added: 5 days ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,The Walk By Icon,PKR 12.45 Crore,,,,,,,
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,8 Marla House For Sale In Paragon City Lahore,PKR 3.95 Crore,"Paragon City, Lahore",8 Marla,4,5,https://www.zameen.com/Property/lahore_paragon_city_8_marla_house_for_sale_in_paragon_city_lahore-50920023-1014-1.html,,Added: 52 minutes ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,Brand New 10 Marla Spanish House For Sale In Paragon City Lahore,PKR 6 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_brand_new_10_marla_spanish_house_for_sale_in_paragon_city_lahore-52077999-1014-1.html,,Added: 53 minutes ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,Brand New 10 Marla Modern Bungalow For Sale | Woods Block Paragon City | Luxury Living,PKR 5.9 Crore,"Paragon City - Woods Block, Paragon City",10 Marla,4,5,https://www.zameen.com/Property/paragon_city_paragon_city_-_woods_block_brand_new_10_marla_modern_bungalow_for_sale_woods_block_paragon_city_luxury_living-54735798-4114-1.html,,Added: 1 hour ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,Brand New 10 Marla House For Sale In Paragon City Orchard Green 5 Bed | A+ Construction | Prime Location,PKR 4.7 Crore,"Paragon City, Lahore",10 Marla,5,5,https://www.zameen.com/Property/lahore_paragon_city_brand_new_10_marla_house_for_sale_in_paragon_city_orchard_green_5_bed_a_construction_prime_location-54149156-1014-1.html,,Added: 2 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 5.2 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50911011-1014-1.html,,Added: 8 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.5 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-54297544-1014-1.html,,Added: 10 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.5 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50891566-1014-1.html,,Added: 21 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.5 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50797108-1014-1.html,,Added: 23 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 5.2 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50908716-1014-1.html,,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 5.55 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50907568-1014-1.html,,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla Dream House For Modern Family Living,PKR 4.65 Crore,"Paragon City - Orchard Block, Paragon City",10 Marla,5,5,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_block_10_marla_dream_house_for_modern_family_living-54332997-4113-1.html,,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla Lavish Bungalow for sale in Paragon city,PKR 6 Crore,"Paragon City - Orchard 1 Block, Paragon City",10 Marla,4,5,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_1_block_10_marla_lavish_bungalow_for_sale_in_paragon_city-54392879-9249-1.html,,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.5 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50904469-1014-1.html,,Added: 1 day ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 marla house for sale in paragon city lahore,PKR 4.95 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50931098-1014-1.html,,Added: 2 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.1 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50697267-1014-1.html,,Added: 3 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,12 Marla Owner Built Well-Maintained Bungalow For Sale In Paragon City Lahore,PKR 5.5 Crore,"Paragon City - Imperial Block, Paragon City",12 Marla,4,5,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_block_12_marla_owner_built_well-maintained_bungalow_for_sale_in_paragon_city_lahore-54317681-9245-1.html,,Added: 4 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.5 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-51043633-1014-1.html,,Added: 6 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla Brand-New Designer Bungalow For Sale In Paragon City Orchards Block,PKR 5.55 Crore,"Paragon City - Orchard Block, Paragon City",10 Marla,4,5,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_block_10_marla_brand-new_designer_bungalow_for_sale_in_paragon_city_orchards_block-54568429-4113-1.html,,Added: 6 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla House For Sale In Paragon City Lahore,PKR 4.5 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-51035735-1014-1.html,,Added: 8 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,"10 Marla Slightly Used, Well-Maintained House for Sale in Paragon City Prime Location",PKR 4.2 Crore,"Paragon City - Imperial Block, Paragon City",10 Marla,5,6,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_block_10_marla_slightly_used_well-maintained_house_for_sale_in_paragon_city_prime_location-53889806-9245-1.html,,Added: 8 hours ago
https://zameen.com/Houses_Property/10marla-sale/Lahore_Paragon_City-1014-1.html,10 Marla Slightly Used House For Sale Prime Location In Paragon City,PKR 3.89 Crore,"Paragon City, Lahore",10 Marla,5,6,https://www.zameen.com/Property/lahore_paragon_city_10_marla_slightly_used_house_for_sale_prime_location_in_paragon_city-53894450-1014-1.html,,Added: 8 hours ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Plot Available in Paragon City on instalments,PKR 1.25 Crore,"Paragon City - Imperial 2 Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_5_marla_plot_available_in_paragon_city_on_instalments-54679641-9247-2.html,https://media.zameen.com/thumbnails/306640147-400x300.jpeg,Added: 3 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Residential Plot File Is Available For Sale In Paragon City Imperial 2 Block Lahore,PKR 12.5 Lakh,"Paragon City - Imperial 2 Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_5_marla_residential_plot_file_is_available_for_sale_in_paragon_city_imperial_2_block_lahore-54694355-9247-2.html,https://media.zameen.com/thumbnails/306815513-400x300.jpeg,Added: 2 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,Zameen Vault,PKR 2.28 Crore,,,,,,,
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla Residential Plot - Paragon City Imperial II | Booking 4.95 Lac Only,PKR 99 Lakh,"Paragon City - Imperial 2 Block, Paragon City",4 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_4_marla_residential_plot_-_paragon_city_imperial_ii_booking_4_95_lac_only-54597613-9247-2.html,https://images.zameen.com/smap/400/300/31.531355/74.463057/image.jpeg?quality=80&imageformat=jpeg,Added: 1 week ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Residential Plot - Paragon City Imperial II | Booking 6.25 Lac Only,PKR 1.25 Crore,"Paragon City - Imperial 2 Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_5_marla_residential_plot_-_paragon_city_imperial_ii_booking_6_25_lac_only-54610111-9247-2.html,https://images.zameen.com/smap/400/300/31.531355/74.463057/image.jpeg?quality=80&imageformat=jpeg,Added: 1 week ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,Damaan City,PKR 57.48 Lakh,,,,,,,
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Plot For Sale On Easy Installment Plan,PKR 1.25 Crore,"Paragon City, Lahore",5 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_5_marla_plot_for_sale_on_easy_installment_plan-54749894-1014-2.html,,Added: 16 hours ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla Residential Plots Paragon Imperial II Block | Booking Sirf 4.95 lac Se,PKR 99 Lakh,"Paragon City - Imperial 2 Block, Paragon City",4 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_4_marla_residential_plots_paragon_imperial_ii_block_booking_sirf_4_95_lac_se-54634046-9247-2.html,,Added: 1 day ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Residential Plot Is Available For Sale In Paragon City Imperial 2 Block Lahore,PKR 1.25 Crore,"Paragon City - Imperial 2 Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_5_marla_residential_plot_is_available_for_sale_in_paragon_city_imperial_2_block_lahore-54725041-9247-2.html,,Added: 2 days ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla Residential Plot Is Available For Sale In Paragon City Imperial 2 Block Lahore,PKR 99 Lakh,"Paragon City - Imperial 2 Block, Paragon City",4 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_4_marla_residential_plot_is_available_for_sale_in_paragon_city_imperial_2_block_lahore-54725029-9247-2.html,,Added: 2 days ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Confirm Plot Orchard Green,PKR 1.15 Crore,"Paragon City, Lahore",5 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_5_marla_confirm_plot_orchard_green-54707947-1014-2.html,,Added: 3 days ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,Aesthetic Commercial Plot Of 4 Marla For Sale Is Available,PKR 1.85 Crore,"Paragon City, Lahore",4 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_aesthetic_commercial_plot_of_4_marla_for_sale_is_available-54291176-1014-2.html,,Added: 3 days ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla Commercial Plot For Sale In Imperial 2 Blcok Paragon City Lahore,PKR 1.25 Crore,"Paragon City - Imperial 2 Block, Paragon City",4 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_4_marla_commercial_plot_for_sale_in_imperial_2_blcok_paragon_city_lahore-54686540-9247-2.html,,Added: 5 days ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,A Centrally Located Residential Plot Is Available For sale In Lahore,PKR 1.1 Crore,"Paragon City - Orchard Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_block_a_centrally_located_residential_plot_is_available_for_sale_in_lahore-54208493-4113-2.html,,Added: 2 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,A Centrally Located Residential Plot Is Available For sale In Lahore,PKR 1.8 Crore,"Paragon City - Grove Block, Paragon City",4 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_grove_block_a_centrally_located_residential_plot_is_available_for_sale_in_lahore-54208495-4118-2.html,,Added: 2 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Plot Available For Sale,PKR 1.2 Crore,"Paragon City, Lahore",5 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_5_marla_plot_available_for_sale-54711654-1014-2.html,,Added: 2 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Plot For Sale In Paragon City Lahore,PKR 1.1 Crore,"Paragon City, Lahore",5 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_5_marla_plot_for_sale_in_paragon_city_lahore-49679950-1014-2.html,,Added: 3 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,4 Marla Plot For Sale In Paragon City Lahore,PKR 90 Lakh,"Paragon City, Lahore",4 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_4_marla_plot_for_sale_in_paragon_city_lahore-49722707-1014-2.html,,Added: 3 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,5 Marla Plots For Sale In Paragon City Lahore,PKR 1.1 Crore,"Paragon City, Lahore",5 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_5_marla_plots_for_sale_in_paragon_city_lahore-49575734-1014-2.html,,Added: 3 weeks ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,4.8 Marla Plot for Sale in Grove Block paragon City Lahore,PKR 3 Crore,"Paragon City - Grove Block, Paragon City",4.8 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_grove_block_4_8_marla_plot_for_sale_in_grove_block_paragon_city_lahore-54764043-4118-2.html,,Added: 22 hours ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,Corner 5 Marla Residential Plot Ideally Situated In Paragon City - Orchard 1 Block,PKR 1.55 Crore,"Paragon City - Orchard 1 Block, Paragon City",5 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_orchard_1_block_corner_5_marla_residential_plot_ideally_situated_in_paragon_city_-_orchard_1_block-54292037-9249-2.html,,Added: 23 hours ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,Imperial 2 Block Installment Plots Available,PKR 1.25 Crore,"Paragon City, Lahore",5 Marla,,,https://www.zameen.com/Property/lahore_paragon_city_imperial_2_block_installment_plots_available-54578206-1014-2.html,,Added: 23 hours ago
https://www.zameen.com/Plots/5marla-sale/Lahore_Paragon_City-1014.html,Imperial 2 Block Instalment Plotes,PKR 99 Lakh,"Paragon City - Imperial 2 Block, Paragon City",4 Marla,,,https://www.zameen.com/Property/paragon_city_paragon_city_-_imperial_2_block_imperial_2_block_instalment_plotes-54564850-9247-2.html,,Added: 23 hours ago
